ContentID,ParentContentID,AssociateType,AssociateID,FileName,PageTitle,AdditionalPageTitle,MetaKeywords,MetaDescription,Template,CreatedDate,CreatedByUserID,PublishedDate,LastUpdated,UpdatedByUserID,Protected,Rank,ProductRank,Enabled,Featured,RedirectContentID,Views,MapID,GalleryID,NotificationType,category_content_id,tbl_Product_ProductID,tbl_Product_ManufacturerID,tbl_Product_Code,tbl_Product_MPN,tbl_Product_GTIN,tbl_Product_Price,tbl_Product_PriceWholesale,tbl_Product_SalePrice,tbl_Product_TotalStock,tbl_Product_Weight,tbl_Product_Width,tbl_Product_Height,tbl_Product_Location,tbl_Product_ShippingAdditional,tbl_Product_SpecificShippingTypeID,tbl_Product_Featured,tbl_Product_Derivative1,tbl_Product_Derivative2,tbl_Product_GoogleProductCategory,tbl_Product_GoogleAdwordsLabels,tbl_Product_GoogleAdwordsRedirect,tbl_Product_SpecialNote,tbl_Product_SpecialNoteShort,productType,tbl_derivative_DerivativeID,tbl_derivative_ProductID,tbl_derivative_Title,tbl_derivative_Title2,tbl_derivative_TotalStock,tbl_derivative_ProductImage,tbl_derivative_SwatchImage,tbl_derivative_BackInStock,tbl_derivative_Price,tbl_derivative_PriceWholesale,tbl_derivative_Weight,tbl_derivative_Location,tbl_derivative_Enabled,tbl_derivative_Code,tbl_derivative_DerivRank,tbl_derivative_DerivGTIN,tbl_derivative_DerivMPN
2182,0,Product,1767,/glass-bottles-blue-with-glass-pipette-screw-on-cap-10ml/2/,Glass Bottles Blue with Glass Pipette Screw On Cap 10ml,| Helmsley Blue Glass Bottle 10ml with Screw On Glass Pipette,"helmsley, blue, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, beauty, glass pipette",Glass bottles blue 10ml with a pipette type screw on cap which has a natural rubber bulb and glass tube that is ideal for dispensing oils more accurately.,product.aspx,8/15/2012,1,8/15/2012,3/13/2020,2,0,1,0,0,0,0,5669,0,0,0,48,1767,14,,,,13.32,10.66,0,,400,0,0,L3B/LD1A,0,0,0,Size,n/a,,,,,,config,3137,1767,Each,n/a,0,,,,1.48,1.18,0.04,C8C/KD1A,1,,1
2182,0,Product,1767,/glass-bottles-blue-with-glass-pipette-screw-on-cap-10ml/2/,Glass Bottles Blue with Glass Pipette Screw On Cap 10ml,| Helmsley Blue Glass Bottle 10ml with Screw On Glass Pipette,"helmsley, blue, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, beauty, glass pipette",Glass bottles blue 10ml with a pipette type screw on cap which has a natural rubber bulb and glass tube that is ideal for dispensing oils more accurately.,product.aspx,8/15/2012,1,8/15/2012,3/13/2020,2,0,1,0,0,0,0,5669,0,0,0,48,1767,14,,,,13.32,10.66,0,,400,0,0,L3B/LD1A,0,0,0,Size,n/a,,,,,,config,3134,1767,Case of 10,n/a,0,,,,13.32,10.66,0.4,C8C/LD1A,1,,1
2183,0,Product,1768,/glass-bottles-blue-with-standard-dropper-cap-10ml/2/,Glass Bottles Blue with Standard Dropper Cap 10ml,| Helmsley Amber Glass Bottle 10ml with Standard Black Dropper Cap,"helmsley, amber, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, beauty, dropper cap","Glass bottles blue 10ml with a standard black screw on cap that has an internal dropper which inserts into the bottle neck as the cap is screwed on, as found on most essential oil bottles.",product.aspx,8/15/2012,1,8/15/2012,3/13/2020,2,0,1,0,0,0,0,5529,0,0,0,48,1768,14,,,,9,7.2,0,,400,0,0,L3B/KD1A,0,0,0,Size,n/a,,,,,,config,3141,1768,Each,n/a,0,,,,1,0.8,0.04,C8C/KD1A,1,,1
2183,0,Product,1768,/glass-bottles-blue-with-standard-dropper-cap-10ml/2/,Glass Bottles Blue with Standard Dropper Cap 10ml,| Helmsley Amber Glass Bottle 10ml with Standard Black Dropper Cap,"helmsley, amber, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, beauty, dropper cap","Glass bottles blue 10ml with a standard black screw on cap that has an internal dropper which inserts into the bottle neck as the cap is screwed on, as found on most essential oil bottles.",product.aspx,8/15/2012,1,8/15/2012,3/13/2020,2,0,1,0,0,0,0,5529,0,0,0,48,1768,14,,,,9,7.2,0,,400,0,0,L3B/KD1A,0,0,0,Size,n/a,,,,,,config,3138,1768,Case of 10,n/a,0,,,,9,7.2,0.4,C8C/KD1A,1,,1
2183,0,Product,1768,/glass-bottles-blue-with-standard-dropper-cap-10ml/2/,Glass Bottles Blue with Standard Dropper Cap 10ml,| Helmsley Amber Glass Bottle 10ml with Standard Black Dropper Cap,"helmsley, amber, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, beauty, dropper cap","Glass bottles blue 10ml with a standard black screw on cap that has an internal dropper which inserts into the bottle neck as the cap is screwed on, as found on most essential oil bottles.",product.aspx,8/15/2012,1,8/15/2012,3/13/2020,2,0,1,0,0,0,0,5529,0,0,0,48,1768,14,,,,9,7.2,0,,400,0,0,L3B/KD1A,0,0,0,Size,n/a,,,,,,config,3140,1768,Case of 50,n/a,0,,,,40,32,2,C8C/KD1A,1,,1
2183,0,Product,1768,/glass-bottles-blue-with-standard-dropper-cap-10ml/2/,Glass Bottles Blue with Standard Dropper Cap 10ml,| Helmsley Amber Glass Bottle 10ml with Standard Black Dropper Cap,"helmsley, amber, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, beauty, dropper cap","Glass bottles blue 10ml with a standard black screw on cap that has an internal dropper which inserts into the bottle neck as the cap is screwed on, as found on most essential oil bottles.",product.aspx,8/15/2012,1,8/15/2012,3/13/2020,2,0,1,0,0,0,0,5529,0,0,0,48,1768,14,,,,9,7.2,0,,400,0,0,L3B/KD1A,0,0,0,Size,n/a,,,,,,config,3139,1768,Case of 100,n/a,0,,,,70,56,4,C8C/KD1A,1,,1
2184,0,Product,1769,/glass-bottles-blue-york-with-glass-pipette-screw-on-cap-100ml/2/,Glass Bottles Blue York with Glass Pipette Screw On Cap 100ml,| York Blue Glass Bottle 100ml with Glass Screw On Pipette Cap,"york, blue, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, beauty, pipette cap",York blue glass bottles with a pipette type screw on cap which has a natural rubber bulb and glass tube that is ideal for dispensing oils more accurately.,product.aspx,8/15/2012,1,8/15/2012,10/19/2018,2,0,1,0,0,0,0,5214,0,0,0,48,1769,14,,,,19.8,15.84,0,,1400,0,0,L3C/LD1D,0,0,0,Size,n/a,,,,,,config,3145,1769,Each,n/a,0,,,,2.48,1.98,0.14,C8C/LD1D,1,,1
2184,0,Product,1769,/glass-bottles-blue-york-with-glass-pipette-screw-on-cap-100ml/2/,Glass Bottles Blue York with Glass Pipette Screw On Cap 100ml,| York Blue Glass Bottle 100ml with Glass Screw On Pipette Cap,"york, blue, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, beauty, pipette cap",York blue glass bottles with a pipette type screw on cap which has a natural rubber bulb and glass tube that is ideal for dispensing oils more accurately.,product.aspx,8/15/2012,1,8/15/2012,10/19/2018,2,0,1,0,0,0,0,5214,0,0,0,48,1769,14,,,,19.8,15.84,0,,1400,0,0,L3C/LD1D,0,0,0,Size,n/a,,,,,,config,3142,1769,Case of 10,n/a,0,,,,22.32,17.86,1.4,C8C/LD1D,1,,1
2184,0,Product,1769,/glass-bottles-blue-york-with-glass-pipette-screw-on-cap-100ml/2/,Glass Bottles Blue York with Glass Pipette Screw On Cap 100ml,| York Blue Glass Bottle 100ml with Glass Screw On Pipette Cap,"york, blue, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, beauty, pipette cap",York blue glass bottles with a pipette type screw on cap which has a natural rubber bulb and glass tube that is ideal for dispensing oils more accurately.,product.aspx,8/15/2012,1,8/15/2012,10/19/2018,2,0,1,0,0,0,0,5214,0,0,0,48,1769,14,,,,19.8,15.84,0,,1400,0,0,L3C/LD1D,0,0,0,Size,n/a,,,,,,config,3144,1769,Case of 50,n/a,0,,,,99.2,79.36,7,C8C/LD1D,1,,1
2184,0,Product,1769,/glass-bottles-blue-york-with-glass-pipette-screw-on-cap-100ml/2/,Glass Bottles Blue York with Glass Pipette Screw On Cap 100ml,| York Blue Glass Bottle 100ml with Glass Screw On Pipette Cap,"york, blue, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, beauty, pipette cap",York blue glass bottles with a pipette type screw on cap which has a natural rubber bulb and glass tube that is ideal for dispensing oils more accurately.,product.aspx,8/15/2012,1,8/15/2012,10/19/2018,2,0,1,0,0,0,0,5214,0,0,0,48,1769,14,,,,19.8,15.84,0,,1400,0,0,L3C/LD1D,0,0,0,Size,n/a,,,,,,config,3143,1769,Case of 100,n/a,0,,,,173.6,138.9,14,C8C/LD1D,1,,1
2185,0,Product,1770,/glass-bottles-blue-york-with-glass-pipette-screw-on-cap-30ml/2/,Glass Bottles Blue York with Glass Pipette Screw On Cap 30ml,| York Blue Glass Bottle 30ml with Glass Screw On Pipette Cap,"york, blue, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, beauty, pipette cap",York blue glass bottles with a pipette type screw on cap which has a natural rubber bulb and glass tube that is ideal for dispensing oils more accurately.,product.aspx,8/15/2012,1,8/15/2012,7/17/2023,2,0,1,0,0,0,0,7309,0,0,0,48,1770,14,,,,15.84,12.67,0,,600,0,0,L3B/LD1B,0,0,0,Size,n/a,,,,,,config,3149,1770,Each,n/a,0,,,,1.76,1.41,0.06,C8C/LD1B,1,,1
2185,0,Product,1770,/glass-bottles-blue-york-with-glass-pipette-screw-on-cap-30ml/2/,Glass Bottles Blue York with Glass Pipette Screw On Cap 30ml,| York Blue Glass Bottle 30ml with Glass Screw On Pipette Cap,"york, blue, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, beauty, pipette cap",York blue glass bottles with a pipette type screw on cap which has a natural rubber bulb and glass tube that is ideal for dispensing oils more accurately.,product.aspx,8/15/2012,1,8/15/2012,7/17/2023,2,0,1,0,0,0,0,7309,0,0,0,48,1770,14,,,,15.84,12.67,0,,600,0,0,L3B/LD1B,0,0,0,Size,n/a,,,,,,config,3146,1770,Case of 10,n/a,0,,,,15.84,12.67,0.6,C8C/LD1B,1,,1
2186,0,Product,1771,/glass-bottles-blue-york-with-glass-pipette-screw-on-cap-50ml/2/,Glass Bottles Blue York with Glass Pipette Screw On Cap 50ml,| York Blue Glass Bottle 50ml with Glass Screw On Pipette Cap,"york, blue, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, beauty, pipette cap",York blue glass bottles with a pipette type screw on cap which has a natural rubber bulb and glass tube that is ideal for dispensing oils more accurately.,product.aspx,8/15/2012,1,8/15/2012,7/17/2023,2,0,1,0,0,0,0,7698,0,0,0,48,1771,14,,,,19.08,15.26,0,,1000,0,0,L3B/LD1C,0,0,0,Size,n/a,,,,,,config,3153,1771,Each,n/a,0,,,,2.12,1.71,0.1,C8C/LD1C,1,,1
2186,0,Product,1771,/glass-bottles-blue-york-with-glass-pipette-screw-on-cap-50ml/2/,Glass Bottles Blue York with Glass Pipette Screw On Cap 50ml,| York Blue Glass Bottle 50ml with Glass Screw On Pipette Cap,"york, blue, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, beauty, pipette cap",York blue glass bottles with a pipette type screw on cap which has a natural rubber bulb and glass tube that is ideal for dispensing oils more accurately.,product.aspx,8/15/2012,1,8/15/2012,7/17/2023,2,0,1,0,0,0,0,7698,0,0,0,48,1771,14,,,,19.08,15.26,0,,1000,0,0,L3B/LD1C,0,0,0,Size,n/a,,,,,,config,3150,1771,Case of 10,n/a,0,,,,19.08,15.26,1,C8C/LD1C,1,,1
2187,0,Product,1772,/glass-bottles-blue-york-with-mist-sprayer-atomiser-cap-100ml/2/,Glass Bottles Blue York with Mist Sprayer / Atomiser Cap 100ml,| York Blue Glass Bottle 100ml with Mist Sprayer/Atomiser,"york, blue, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, beauty, mist spray","York blue glass bottles with an atomiser or mist spray screw on cap which is ideal for facial and body sprays, room fresheners, spray on massage oils or any product that needs to be sprayed.",product.aspx,8/15/2012,1,8/15/2012,10/19/2018,2,0,1,0,0,0,0,6554,0,0,0,48,1772,14,,,,28.17,22.54,0,,1400,0,0,L3C/LD2A,0,0,0,Size,n/a,,,,,,config,3157,1772,Each,n/a,0,,,,3.13,2.5,0.14,C8C/LD2A,1,,1
2187,0,Product,1772,/glass-bottles-blue-york-with-mist-sprayer-atomiser-cap-100ml/2/,Glass Bottles Blue York with Mist Sprayer / Atomiser Cap 100ml,| York Blue Glass Bottle 100ml with Mist Sprayer/Atomiser,"york, blue, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, beauty, mist spray","York blue glass bottles with an atomiser or mist spray screw on cap which is ideal for facial and body sprays, room fresheners, spray on massage oils or any product that needs to be sprayed.",product.aspx,8/15/2012,1,8/15/2012,10/19/2018,2,0,1,0,0,0,0,6554,0,0,0,48,1772,14,,,,28.17,22.54,0,,1400,0,0,L3C/LD2A,0,0,0,Size,n/a,,,,,,config,3154,1772,Case of 10,n/a,0,,,,28.17,22.54,1.4,C8C/LD2A,1,,1
2187,0,Product,1772,/glass-bottles-blue-york-with-mist-sprayer-atomiser-cap-100ml/2/,Glass Bottles Blue York with Mist Sprayer / Atomiser Cap 100ml,| York Blue Glass Bottle 100ml with Mist Sprayer/Atomiser,"york, blue, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, beauty, mist spray","York blue glass bottles with an atomiser or mist spray screw on cap which is ideal for facial and body sprays, room fresheners, spray on massage oils or any product that needs to be sprayed.",product.aspx,8/15/2012,1,8/15/2012,10/19/2018,2,0,1,0,0,0,0,6554,0,0,0,48,1772,14,,,,28.17,22.54,0,,1400,0,0,L3C/LD2A,0,0,0,Size,n/a,,,,,,config,3156,1772,Case of 50,n/a,0,,,,125.2,100.16,7,C8C/LD2A,1,,1
2187,0,Product,1772,/glass-bottles-blue-york-with-mist-sprayer-atomiser-cap-100ml/2/,Glass Bottles Blue York with Mist Sprayer / Atomiser Cap 100ml,| York Blue Glass Bottle 100ml with Mist Sprayer/Atomiser,"york, blue, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, beauty, mist spray","York blue glass bottles with an atomiser or mist spray screw on cap which is ideal for facial and body sprays, room fresheners, spray on massage oils or any product that needs to be sprayed.",product.aspx,8/15/2012,1,8/15/2012,10/19/2018,2,0,1,0,0,0,0,6554,0,0,0,48,1772,14,,,,28.17,22.54,0,,1400,0,0,L3C/LD2A,0,0,0,Size,n/a,,,,,,config,3155,1772,Case of 100,n/a,0,,,,219.1,175.28,14,C8C/LD2A,1,,1
2188,0,Product,1773,/glass-bottles-blue-york-with-mist-sprayer-atomiser-cap-30ml/2/,Glass Bottles Blue York with Mist Sprayer / Atomiser Cap 30ml,| York Blue Glass Bottle 30ml with Mist Sprayer/Atomiser,"york, blue, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, beauty, mist spray","York blue glass bottles with an atomiser or mist spray screw on cap which is ideal for facial and body sprays, room fresheners, spray on massage oils or any product that needs to be sprayed.",product.aspx,8/15/2012,1,8/15/2012,7/17/2023,2,0,1,0,0,0,0,7508,0,0,0,48,1773,14,,,,21.69,17.35,0,,600,0,0,L3B/LD2A,0,0,0,Size,n/a,,,,,,config,3161,1773,Each,n/a,0,,,,2.41,1.93,0.06,C8C/LD2A,1,,1
2188,0,Product,1773,/glass-bottles-blue-york-with-mist-sprayer-atomiser-cap-30ml/2/,Glass Bottles Blue York with Mist Sprayer / Atomiser Cap 30ml,| York Blue Glass Bottle 30ml with Mist Sprayer/Atomiser,"york, blue, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, beauty, mist spray","York blue glass bottles with an atomiser or mist spray screw on cap which is ideal for facial and body sprays, room fresheners, spray on massage oils or any product that needs to be sprayed.",product.aspx,8/15/2012,1,8/15/2012,7/17/2023,2,0,1,0,0,0,0,7508,0,0,0,48,1773,14,,,,21.69,17.35,0,,600,0,0,L3B/LD2A,0,0,0,Size,n/a,,,,,,config,3158,1773,Case of 10,n/a,0,,,,21.69,17.35,0.6,C8C/LD2A,1,,1
2189,0,Product,1774,/glass-bottles-blue-york-with-mist-sprayer-atomiser-cap-50ml/2/,Glass Bottles Blue York with Mist Sprayer / Atomiser Cap 50ml,| York Blue Glass Bottle 50ml with Mist Sprayer/Atomiser,"york, blue, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, beauty, mist spray","York blue glass bottles with an atomiser or mist spray screw on cap which is ideal for facial and body sprays, room fresheners, spray on massage oils or any product that needs to be sprayed.",product.aspx,8/15/2012,1,8/15/2012,7/17/2023,2,0,1,0,0,0,0,7613,0,0,0,48,1774,14,,,,24.93,19.94,0,,1000,0,0,L3B/LD2A,0,0,0,Size,n/a,,,,,,config,3165,1774,Each,n/a,0,,,,2.77,2.22,0.1,C8C/LD2A,1,,1
2189,0,Product,1774,/glass-bottles-blue-york-with-mist-sprayer-atomiser-cap-50ml/2/,Glass Bottles Blue York with Mist Sprayer / Atomiser Cap 50ml,| York Blue Glass Bottle 50ml with Mist Sprayer/Atomiser,"york, blue, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, beauty, mist spray","York blue glass bottles with an atomiser or mist spray screw on cap which is ideal for facial and body sprays, room fresheners, spray on massage oils or any product that needs to be sprayed.",product.aspx,8/15/2012,1,8/15/2012,7/17/2023,2,0,1,0,0,0,0,7613,0,0,0,48,1774,14,,,,24.93,19.94,0,,1000,0,0,L3B/LD2A,0,0,0,Size,n/a,,,,,,config,3162,1774,Case of 10,n/a,0,,,,24.93,19.94,1,C8C/LD2A,1,,1
2190,0,Product,1775,/glass-bottles-blue-york-with-standard-black-dropper-cap-100ml/,Glass Bottles Blue York with Standard Black Dropper Cap 100ml,| York Blue Glass Bottle 30ml with Standard Black Dropper Cap,"york, blue, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, dropper cap","York blue glass bottles with a standard black screw on cap that has an internal dropper which inserts into the bottle neck as the cap is screwed on, as found on most essential oil bottles.",product.aspx,8/15/2012,1,8/15/2012,7/17/2023,2,0,1,0,0,0,0,5174,0,0,0,48,1775,14,,,,18,14.4,0,,1400,0,0,L3C/KD1A,0,0,0,Size,n/a,,,,,,config,3167,1775,Case of 100,n/a,0,,,,141.4,113.1,14,C8C/KD1A,0,,1
2190,0,Product,1775,/glass-bottles-blue-york-with-standard-black-dropper-cap-100ml/,Glass Bottles Blue York with Standard Black Dropper Cap 100ml,| York Blue Glass Bottle 30ml with Standard Black Dropper Cap,"york, blue, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, dropper cap","York blue glass bottles with a standard black screw on cap that has an internal dropper which inserts into the bottle neck as the cap is screwed on, as found on most essential oil bottles.",product.aspx,8/15/2012,1,8/15/2012,7/17/2023,2,0,1,0,0,0,0,5174,0,0,0,48,1775,14,,,,18,14.4,0,,1400,0,0,L3C/KD1A,0,0,0,Size,n/a,,,,,,config,3169,1775,Each,n/a,0,,,,1.99,1.59,0.14,C8C/KD1A,1,,1
2190,0,Product,1775,/glass-bottles-blue-york-with-standard-black-dropper-cap-100ml/,Glass Bottles Blue York with Standard Black Dropper Cap 100ml,| York Blue Glass Bottle 30ml with Standard Black Dropper Cap,"york, blue, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, dropper cap","York blue glass bottles with a standard black screw on cap that has an internal dropper which inserts into the bottle neck as the cap is screwed on, as found on most essential oil bottles.",product.aspx,8/15/2012,1,8/15/2012,7/17/2023,2,0,1,0,0,0,0,5174,0,0,0,48,1775,14,,,,18,14.4,0,,1400,0,0,L3C/KD1A,0,0,0,Size,n/a,,,,,,config,3166,1775,Case of 12,n/a,0,,,,21.99,17.99,1.4,C8C/KD1A,1,,1
2190,0,Product,1775,/glass-bottles-blue-york-with-standard-black-dropper-cap-100ml/,Glass Bottles Blue York with Standard Black Dropper Cap 100ml,| York Blue Glass Bottle 30ml with Standard Black Dropper Cap,"york, blue, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, dropper cap","York blue glass bottles with a standard black screw on cap that has an internal dropper which inserts into the bottle neck as the cap is screwed on, as found on most essential oil bottles.",product.aspx,8/15/2012,1,8/15/2012,7/17/2023,2,0,1,0,0,0,0,5174,0,0,0,48,1775,14,,,,18,14.4,0,,1400,0,0,L3C/KD1A,0,0,0,Size,n/a,,,,,,config,3168,1775,Case of 24,n/a,0,,,,41.99,34.99,7,C8C/KD1A,1,,1
2191,0,Product,1776,/glass-bottles-blue-york-with-standard-black-dropper-cap-30ml/3/,Glass Bottles Blue York with Standard Black Dropper Cap 30ml,| York Blue Glass Bottle 30ml with Standard Black Dropper Cap,"york, blue, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, beauty, mist spray","York blue glass bottles with a standard black screw on cap that has an internal dropper which inserts into the bottle neck as the cap is screwed on, as found on most essential oil bottles.",product.aspx,8/15/2012,1,8/15/2012,7/17/2023,2,0,1,0,0,0,0,7430,0,0,0,48,1776,14,,,,11.7,9.36,0,,600,0,0,L3B/KD1A,0,0,0,Size,n/a,,,,,,config,3173,1776,Each,n/a,0,,,,1.3,1.04,0.06,C8C/KD1A,1,,1
2191,0,Product,1776,/glass-bottles-blue-york-with-standard-black-dropper-cap-30ml/3/,Glass Bottles Blue York with Standard Black Dropper Cap 30ml,| York Blue Glass Bottle 30ml with Standard Black Dropper Cap,"york, blue, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, beauty, mist spray","York blue glass bottles with a standard black screw on cap that has an internal dropper which inserts into the bottle neck as the cap is screwed on, as found on most essential oil bottles.",product.aspx,8/15/2012,1,8/15/2012,7/17/2023,2,0,1,0,0,0,0,7430,0,0,0,48,1776,14,,,,11.7,9.36,0,,600,0,0,L3B/KD1A,0,0,0,Size,n/a,,,,,,config,3170,1776,Case of 10,n/a,0,,,,11.7,9.36,0.6,C8C/KD1A,1,,1
2192,0,Product,1777,/glass-bottles-blue-york-with-standard-black-dropper-cap-50ml/2/,Glass Bottles Blue York with Standard Black Dropper Cap 50ml,| York Blue Glass Bottle 50ml with Standard Black Dropper Cap,"york, blue, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, tamper, dropper cap","York blue glass bottles with a standard black screw on cap that has an internal dropper which inserts into the bottle neck as the cap is screwed on, as found on most essential oil bottles.",product.aspx,8/15/2012,1,8/15/2012,7/17/2023,2,0,1,0,0,0,0,7351,0,0,0,48,1777,14,,,,1.66,1.33,0,,1000,0,0,L3B/KD1A,0,0,0,Size,n/a,,,,,,config,3177,1777,Each,n/a,0,,,,1.66,1.33,0.1,C8C/KD1A,1,,1
2192,0,Product,1777,/glass-bottles-blue-york-with-standard-black-dropper-cap-50ml/2/,Glass Bottles Blue York with Standard Black Dropper Cap 50ml,| York Blue Glass Bottle 50ml with Standard Black Dropper Cap,"york, blue, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, tamper, dropper cap","York blue glass bottles with a standard black screw on cap that has an internal dropper which inserts into the bottle neck as the cap is screwed on, as found on most essential oil bottles.",product.aspx,8/15/2012,1,8/15/2012,7/17/2023,2,0,1,0,0,0,0,7351,0,0,0,48,1777,14,,,,1.66,1.33,0,,1000,0,0,L3B/KD1A,0,0,0,Size,n/a,,,,,,config,3174,1777,Case of 10,n/a,0,,,,14.94,11.95,1,C8C/KD1A,1,,1
